filepath,label
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/e8789f64-b81a-4dc5-be9b-ec316ff10d51.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/22c51d64-4073-435c-8294-b16fca1b6471.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/12816474-e08b-48e6-b88a-774b61ca307a.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/025570b9-0a33-4295-88b3-9f71de7ba2b8.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/edef8a58-1a64-4920-b769-0dabfaae143f.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/4546da81-bb19-48d7-bc3d-996f03e3b3bd.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/b69b8fbb-ba62-49a9-9eb4-11adc8fcc212.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/c4200a4f-9c9b-490b-a31b-ad8f7985c8b8.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/fa71b854-1863-4e8b-9a67-4c764b3b0b7f.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/fd49618e-96fc-45ec-a917-9d04421faa3f.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/a9bed1c9-0601-4ab6-bf06-1dc2cdd4bed9.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/3b38e82c-3f44-45ab-a4ad-1cbd1b7fbdc2.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/4229de76-220d-4e0f-aaa6-2355f6f7689f.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/6cb86104-8a1e-422d-bee4-8f10c596726a.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/a2ce1e9d-1086-42ba-9596-73ceb9db4470.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/47108e72-2175-4b65-9ebb-f2a1a5f99317.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/7ed85379-a041-4dfa-b8fb-86f040ee41d7.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/031a6e89-d3b7-48c8-8e2f-db991030f959.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/02daad2b-534a-4822-96ab-0d42d23a3fb9.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/5742d658-ee7a-41e2-a9ca-a1ae30c6f1cd.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/6d38f153-55f3-49fc-b9be-984b5c21744c.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/a933fd53-f554-4687-bda4-27acb3ba8e0c.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/3475ac09-04f9-40d2-8ba9-a5ac494d7477.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/5c0a51a1-a15c-4aea-8d52-9c2c12030c47.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/29c4b403-3d24-4227-8c62-6cfd9ed3ba9b.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/cfdcfa0b-de74-4272-8876-929142c517f4.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/d64c1af9-12c0-4959-ac3f-afcdc965ffdc.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/c5dba3f3-13bc-4c7e-a284-eb806e244d8b.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/d9d2be52-ffc8-4dcc-8769-7a001dd1750b.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/14310aa3-c455-4fb5-b498-809c675fec8f.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/c1140235-a172-4124-8802-95b75578d746.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/eede44ce-1540-4851-ae95-ea36954e2ad5.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/5fbeee15-a663-464f-a8c6-ee16da8e47c4.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/1386f979-e92a-4a35-889e-abae0fd582ea.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/34f62ec8-9a0e-453c-8ad2-7214109a56f5.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/42d23093-b083-4d5a-b7a5-f39348e07bb2.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/4a0cf888-9ae8-4bac-89e5-ab9ec335809f.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/d4a092a5-8e25-43bd-84d0-e80d3e58a443.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/9806fca4-82dd-4d07-803b-6935ea5c1e58.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/341441d5-7067-440b-899b-bee8280876e6.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/1f55defd-96ea-4356-abf1-92e849e5dd5a.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/3e52907d-f78e-4394-9de1-27bac149836d.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/9a0d45e1-cbf9-4878-b34f-833c57d8cf09.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/1faa7a49-7b21-43d9-951a-0727bc236d8a.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/8c3026a9-d5b4-43ee-8920-33ad9b9cf6c4.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/4c0979fa-b0fc-41a7-9e33-8dfb3a6f2d22.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/1ddf4a72-7378-429a-bc55-bbeaa6e70535.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/ede60e54-62b9-415f-88d0-c7629204a535.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/00e301cd-5438-4ed7-846b-7d8eaa7cf4b8.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/abc7edf2-1c65-48ff-84d9-42b0c11bf0ad.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/d1846971-379f-4831-a8e3-ae0e0a8b9824.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/ccdec057-aafc-4756-8c40-121e4338f619.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/3f6b6edd-5175-468e-8f65-f8f69a09568d.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/40aae937-a28e-437e-8357-cf2ed5e13f51.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/b8cba8f6-e893-476e-9162-c3bc08791bfc.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/9180f8fa-0cf2-4a94-a243-89e6f114d65e.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/ef2402f5-0439-4e5c-8715-225e031e1ed0.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/6acee2d0-b00d-4d97-8db5-f70129fe1b6f.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/3732c820-1922-4d8a-a6bf-c6b3b66ce2c8.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/c21b1e22-ae04-44d1-a803-3611adba047c.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/c2e52297-9b6f-420f-abbf-7ba930ee609f.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/d1faf133-9284-472e-a088-64992b0d8364.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/3222521d-f5c1-4ff6-888d-2babcdacbe49.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/3e36cd07-ae28-4db1-9b64-43d871d8c4d7.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/e519955b-0a83-4973-bd38-fbdf5b35c65e.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/36fa8e50-33c9-4772-8ae8-59147f4705ca.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/9507db4d-b74e-48f5-b082-6b85ea598be9.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/b1d66413-3884-4077-807a-3ffe29696d80.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/b42ae45f-8564-4c8c-80c0-42fe7d7e09e7.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/0eed63cb-174b-4aca-b473-75a01c41025f.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/84f816a2-07c2-4982-9025-9ea5029f6427.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/7a9e0ad5-7b28-4ccc-862f-3c57819ed47e.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/4ca3f3bb-c17b-4d2c-acc0-565bd22ed01c.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/15db2130-7fee-4353-aa88-c07b5f695d12.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/50964a22-20e1-467a-8d12-f54bc4e9bc65.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/95bb3710-a519-447d-8350-1a7723becace.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/44c2002a-abd6-42d9-8122-a131040e154c.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/6ee47ae4-8ece-4bfa-bdc7-daf03faa4238.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/0aacb7fa-19fb-4bd6-9a43-3c0a246e7a58.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/708364a0-e309-4614-a301-3ed227073edd.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/76cc57a6-8cb7-45d5-981f-dbfaf876829e.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/49df57e7-2fd8-4b66-b246-bed626daa289.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/df6c8b0a-148d-4b66-81f4-e30e54309d6e.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/0195c5a6-5ddf-471c-9868-2ea66b81f440.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/91391ec6-d297-45b2-b7a7-82a2a473641c.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/16035e62-e497-49ad-af2f-14c5e0ae943f.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/b608a8e8-c83d-4eb5-ae70-8c07edadd247.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/a6d2c652-e684-4a88-9e4b-bbe69deb45af.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/c410c97b-1696-42dd-b900-65c9f1cd7f86.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/fe5bca10-cbfc-4f15-9676-ca3ade2aa997.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/24c17b85-c087-465a-a25e-aad0edc61a6b.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/26e73de4-a082-413e-af3d-76b939ec9648.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/74722243-6c4d-423e-87f4-7428d64f7c27.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/fe7f77f0-6bdb-4a27-8399-40d492a69957.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/ef6705ec-2008-4958-b4ba-47d886ef1c1b.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/8d59a679-a24d-409b-911f-d35e080bb990.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/6a9c049b-0207-4270-ac33-28f1122c1b7e.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/cbdd3046-107b-44d7-b8a0-6333757fb855.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/b1b7ad97-4dfe-405c-9760-66d1fded8045.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/5b5fd419-c38f-4081-868f-36ccedfc9ff5.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/7faec070-b1e9-4c10-8e70-6b33d95613c5.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/5cf286f8-9068-4419-9ff3-a0ce0f545031.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/7c5d2d7e-2ef5-4903-a46c-a015bfb41297.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/7e9b56c1-22f7-4e3e-b34a-2a2f63cd7333.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/e9046d17-60f8-4eba-98ac-fedff3ff8bc5.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/4a892391-6677-444c-9fc7-46f76ec85c1f.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/610e8cf2-88d8-4e9a-aa21-b56cc821beaa.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/ef0f76c7-6dfa-4459-9b8a-f8d8fdb3694e.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/8e2e4a61-cd16-4d20-a872-72bdc0bc855d.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/d2a73f04-4227-45e6-a4fb-d7bc5dba9bd3.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/e84af957-b75e-45b9-91bb-73a7d703606c.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/8a359e3e-25c2-4cbf-8f7e-41b8df34e359.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/01c1453c-dcad-4e16-a0d5-645e833ce82c.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/c8f12307-308a-44e1-b55e-7d2373eb340f.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/b408f5c8-fbe7-411d-9a73-5f1475cd4498.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/fbce642b-acd3-4a81-864b-62538fbdce60.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/0bed7b71-3b52-4fa0-bbde-d457cb6e00fa.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/1f66a93c-0d79-476e-a916-621789093e0c.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/9500f578-c6f4-460d-a280-a4f852044855.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/c2325cc1-ade7-4dcf-9713-c37b02be9e97.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/7b7f93fb-82cb-42b1-8225-f043ff72c4a0.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/36e0b7ad-fd56-4918-b8ef-758f3999fcc1.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/b8ba70d6-bfa4-4ac1-9042-7b7cdfccc55b.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/97b32969-c727-4b46-9fe6-a548a0e63ac7.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/9defc727-3e35-4a0a-baf6-ed4a3870f8be.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/e263e779-6cac-4fee-a5bb-c3b0bf4d4fbf.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/0f25cccc-84cc-4965-9179-ad0749a53bbd.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/8082db24-c40b-459b-a462-644fbcc1131c.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/2c18b67b-4362-4cb7-95df-2245a881f9bf.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/196c69a0-653b-4bc8-8341-a53c43dbada5.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/1ce64629-acd9-4dfc-b219-7dbd7d4c7dfc.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/2f7932de-f15b-45ca-aa2e-4aa4156c375e.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/5ce4bb3b-54a0-42fb-98b1-49265f28551c.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/2f1864e0-867e-4f07-9f0e-caeb3659a3b6.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/ad5b71be-8c88-4b9d-9894-6830b11d9ea2.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/edac581f-b67f-46f2-9b38-593b3f1d074b.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/b219879d-66a0-470c-bdc9-0f8d1fe467e5.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/c037a146-1577-46a0-8f33-4c50bf03958f.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/a510691e-08f6-4327-9091-d4c2ebce5b38.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/adc09942-ecb5-479e-bb59-f02f336e4ac7.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/5f89687c-f488-40cb-96d6-78f5e52f40b8.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/e0fe9da0-727d-4d96-85fb-1633ef3b6a6b.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/2bc914cc-247a-4974-9e31-0c1e0edb7dc6.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/c9db476b-4fca-4b25-95d5-d1120b311bbd.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/61d8878e-6ab2-4fae-bd37-6d4acbe40cdf.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/029c1dcc-3081-4382-bfb4-85f0ed69c04c.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/e16d342e-0f3a-4547-b3b8-afed34b425b3.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/77b88290-65c0-461a-90a6-51b66f24ecb6.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/746c187e-9943-41e4-a6e7-1667881b2735.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/c0915411-5b93-4061-9904-cf18e2cd2b56.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/05b22295-3cdd-4eb0-b4d8-09a501a41c8c.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/77c78b64-f87b-464e-8358-2fb8f6c330f6.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/39fb3eae-c92a-453e-902c-66c979f9e993.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/d64a597d-38ed-4992-8e3f-8e14d2e38c80.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/83ce36e3-32ee-4739-9107-c180d16576f7.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/a6e0f043-5709-4b51-8cfb-a8ad3aba2409.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/4e661655-fa5e-40e5-8786-c02fe567ee92.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/18f2a289-2979-4fb5-a8cd-1765507691cb.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/8e6a38f3-ace4-4709-9e6e-f963a4850e86.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/de4266dd-5946-4cd9-a7c9-53d0c12e9907.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/b17fa5d5-8e85-42e6-ba6d-403822972f04.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/b416631b-a5ab-40b7-ab0a-ce3d1031130d.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/c1da34c4-89e8-4318-8525-0a5f83af40da.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/b96a8420-729a-42a5-a133-dc41e72f84be.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/a8866512-4bb4-446b-8cd6-a8742f38cee5.jpg,4
